module	declaration	kind	visibility	destination	disposition
NumStability.Algorithms.Ch10Theorem108Source	NumStability.higham10_8_sourceKappa2	definition	public	NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.LiteralSource	relocated
NumStability.Algorithms.Ch10Theorem108Source	NumStability.higham10_8_sourceNormwiseRHS	definition	public	NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.LiteralSource	relocated
NumStability.Algorithms.Ch10Theorem108Source	NumStability.higham10_8_sourceNormwiseRHS_nonneg_of_domain	theorem	public	NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.LiteralSource	relocated
NumStability.Algorithms.Ch10Theorem108Source	NumStability.higham10_8_sourceNormwise_domain_necessary	theorem	public	NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.LiteralSource	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_8_sun_componentwise_perturbation	theorem	public	NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_8_sun_normwise_perturbation	theorem	public	NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_PivotedCholeskySpec	definition	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_pivotedCholeskySpec_min_rank	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_pivoted_cholesky_unique	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_psd_cholesky_existence	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_psd_pivoted_cholesky_rank	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_psd_pivoted_cholesky_rank_unique	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_scaled_cond_bound	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_spd_pivoted_cholesky_full_rank	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_unit_diag_cond_bound	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_vanDerSluisScalingBound	definition	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_9_van_der_sluis	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10_completePivotedPSD_executor_backward_equation	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualRun	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathiasFirstRankAbs	definition	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathiasFirstSchurError	definition	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathiasFirstTail	definition	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasFirstBreakdown	NumStability.higham10_mathiasLeadingBlock	definition	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.FirstBreakdown	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_child_source_scalar	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_child_source_scalar_seven	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_f	definition	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_f_finitePSD	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_firstRank_frob_le_opNorm2_f	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_firstRoundedSchur_sourceCondition_exists	theorem	public	NumStability.Algorithms.Cholesky.HighamMathiasSource	retained
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_firstSchurError_entry_le	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_firstSchurError_frob_le_four	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_firstSchurError_frob_le_four_of_sourceCondition	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_firstSchurError_frob_le_split	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_firstTail_frob_le_sqrt_mul_opNorm2_f	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasFirstBreakdown	NumStability.higham10_mathias_first_zero_pivot_has_singular_leading_perturbation	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.FirstBreakdown	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_flSchurPivotsPositive	definition	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_flSchur_runsToCompletion	theorem	public	NumStability.Algorithms.Cholesky.HighamMathiasSource	retained
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_gamma_three_le_three_u_sqrt	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_gamma_three_le_twentyFour_sevenths	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_gram_eq_f	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_kappaH	definition	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_kappaH_nonneg	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_luSchur_kappaH_le	theorem	public	NumStability.Algorithms.Cholesky.HighamMathiasSource	retained
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_luSchur_symPartInv_opNorm2_le	theorem	public	NumStability.Algorithms.Cholesky.HighamMathiasSource	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_mathias_lu_success	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.Endpoints	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_nThreeHalves	definition	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_one_le_kappaH	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_one_le_nThreeHalves	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_opNorm2_f_eq_finiteMaxEigenvalue	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_opNorm2_le_opNorm2_f	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_opNorm2_symPart_le_f	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_perturbedSymPart_relative_lower	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_perturbed_f_opNorm2_le_seven	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_perturbed_isNonsymPosDef	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_perturbed_kappaH_exists	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_perturbed_symPart_inverse_exists_relative	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasFirstBreakdown	NumStability.higham10_mathias_roundedLoop_leadingBlock_source_backward_error	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.FirstBreakdown	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_sourceCondition	definition	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_sourceCondition_u_le_one_div_twentyFour	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_symPartInv_finitePSD	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_symPart_finiteLoewnerLe_f	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_symPart_finitePSD	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability.higham10_mathias_symmetricPart_opNorm2Le	theorem	public	NumStability.Source.Higham.Chapter10.Equation29.Mathias.SourceIngredients	relocated
NumStability.Algorithms.Cholesky.Higham10Problem10_3	NumStability.higham10_problem10_3_anyOrder_sqrt	theorem	public	NumStability.Source.Higham.Chapter10.Problem03.ArbitraryEvaluationOrder.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_1_abs_entry_le_largest_diag	theorem	public	NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_1_abs_offdiag_lt_sqrt_diag_mul	theorem	public	NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_1_maxEntryNorm_eq_largest_diag	theorem	public	NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_1_two_by_two_minor_pos	theorem	public	NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_4_first_ge_entry_abs_le_initial_max	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_4_first_ge_maxEntryNorm_le	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_4_first_ge_reduced_submatrix_spd	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_4_unpivotedGEGrowthBounded	definition	public	NumStability.Source.Higham.Chapter10.Problem04.UnpivotedGrowth.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_4_unpivoted_ge_positive_pivots_and_growth	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_8_counterexample	definition	public	NumStability.Source.Higham.Chapter10.Problem08.LeadingMinorsCounterexample.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_8_counterexample_not_psd	theorem	public	NumStability.Source.Higham.Chapter10.Problem08.LeadingMinorsCounterexample.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_8_counterexample_symmetric	theorem	public	NumStability.Source.Higham.Chapter10.Problem08.LeadingMinorsCounterexample.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_problem_10_8_leading_minors_nonnegative	theorem	public	NumStability.Source.Higham.Chapter10.Problem08.LeadingMinorsCounterexample.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_spd_diag_pos	theorem	public	NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.instDecidableEqBunchKaufmanCase	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.instDecidableEqPivotSize	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.instReprBunchKaufmanCase	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.instReprBunchKaufmanCase.repr	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.instReprPivotSize	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.instReprPivotSize.repr	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.isPosSemiDef_diag_nonneg	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.isPosSemiDef_perm	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
