format	1
NumStability.Ch11Closure.Aasen118Reduced.higham11_8_aasen_normwise_backward_error_of_reduced	NumStability.Algorithms.Cholesky.Aasen118ReducedCh11Closure	NumStability.Source.Higham.Chapter11.Section02.Aasen.ReducedResidual	theorem	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_currentLocalBlock_and_after_nonadjacent_earlier_branch_end_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_currentLocalBlock_length_le_two	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_currentLocalBlock_length_le_two_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_deepLeadingBlockSupport	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_deepLeadingBlockSupport_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_each_earlier_zero	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_each_earlier_zero_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_full_row_zero	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_full_row_zero_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_liftedSupportAfterBranchEnd	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_liftedSupportAfterBranchEnd_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_two_only_at_zero	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_and_two_only_at_zero_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_isSymTridiagonal_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_liftedSupportAfterBranchEnd	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_liftedSupportAfterBranchEnd_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_two_only_at_zero	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_base_rows_of_two_only_at_zero_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_after_earlier_branch_end	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_after_earlier_branch_end_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_after_nonadjacent_earlier_branch_end	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_after_nonadjacent_earlier_branch_end_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_branch_support_reaches_branch_end	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_branch_support_reaches_branch_end_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_deepLeadingBlockSupport	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_deepLeadingBlockSupport_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_isSymTridiagonal_and_after_earlier_branch_end	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_isSymTridiagonal_and_after_earlier_branch_end_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_isSymTridiagonal_and_after_nonadjacent_earlier_branch_end	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_isSymTridiagonal_and_after_nonadjacent_earlier_branch_end_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_isSymTridiagonal_and_branch_support_reaches_branch_end	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_isSymTridiagonal_and_branch_support_reaches_branch_end_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_isSymTridiagonal_and_deepLeadingBlockSupport	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_isSymTridiagonal_and_deepLeadingBlockSupport_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_isSymTridiagonal_and_liftedSupportAfterBranchEnd	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_isSymTridiagonal_and_liftedSupportAfterBranchEnd_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_liftedSupportAfterBranchEnd	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_branchMatrix_combined_rows_of_liftedSupportAfterBranchEnd_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_combined_solve_rows	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	theorem	public
NumStability.higham11_7_tridiagonal_backward_error_interface_of_concrete_path_init_localAssumptions_last_terminal_prefix_lifted_sum_zero_offset_of_residual_witnesses_coeff_norm_of_endpoint_terminal_base_secondPivot_combined_solve_rows_of_length_cap	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal.Core	definition	public
